-0.89189,-0.71429,-0.71429,-0.083333,1
-0.94595,-0.87755,-0.87755,-0.5,2
-0.89189,-0.71429,-0.71429,-0.041667,1
-0.94595,-0.95918,-0.95918,-0.83333,1
-0.89189,-0.83673,-0.83673,-0.45833,2
-0.94595,-0.55102,-0.55102,0.9375,2
-0.94595,-0.95918,-0.95918,-0.83333,2
-0.89189,-0.79592,-0.79592,-0.3125,2
-0.94595,-0.59184,-0.59184,0.79167,2
-0.94595,-0.91837,-0.91837,-0.64583,2
-0.94595,-0.83673,-0.83673,-0.27083,2
-0.94595,-0.55102,-0.55102,1,2
-0.75676,-0.83673,-0.83673,-0.64583,2
-0.94595,-0.95918,-0.95918,-0.8125,2
-0.94595,-0.67347,-0.67347,0.5,2
-0.86486,-0.46939,-0.46939,0.75,2
-0.89189,-0.91837,-0.91837,-0.70833,2
-0.89189,-0.91837,-0.91837,-0.70833,2
-0.89189,-0.95918,-0.95918,-0.85417,1
-0.89189,-0.91837,-0.91837,-0.70833,1
-0.83784,-0.91837,-0.91837,-0.75,2
-0.94595,-0.95918,-0.95918,-0.8125,2
-0.94595,-0.95918,-0.95918,-0.8125,1
-0.94595,-0.95918,-0.95918,-0.8125,2
-0.94595,-0.7551,-0.7551,0.16667,1
-0.89189,-0.79592,-0.79592,-0.22917,2
-0.89189,-0.59184,-0.59184,0.58333,2
-0.94595,-1,-1,-1,1
-0.94595,-1,-1,-1,2
-0.94595,-1,-1,-1,2
-0.94595,-1,-1,-1,2
-0.94595,-1,-1,-1,2
-0.94595,-1,-1,-1,2
-0.94595,-1,-1,-1,2
-0.94595,-1,-1,-1,2
-0.94595,-1,-1,-1,2
-0.94595,-1,-1,-1,2
-0.94595,-1,-1,-1,1
-0.94595,-1,-1,-1,1
-0.94595,-1,-1,-1,1
-0.94595,-1,-1,-1,2
-0.94595,-1,-1,-1,2
-0.94595,-1,-1,-1,2
-0.94595,-1,-1,-1,2
-0.94595,-1,-1,-1,2
-0.94595,-1,-1,-1,2
-0.94595,-1,-1,-1,2
-0.94595,-1,-1,-1,2
-0.94595,-1,-1,-1,2
-0.7027,-0.63265,-0.63265,-0.3125,2
-0.7027,-0.87755,-0.87755,-0.70833,1
-0.89189,-0.83673,-0.83673,-0.35417,1
-0.89189,-0.79592,-0.79592,-0.1875,1
-0.94595,-0.91837,-0.91837,-0.58333,2
-0.89189,-0.87755,-0.87755,-0.5,1
-0.72973,-0.87755,-0.87755,-0.70833,2
-0.94595,-0.87755,-0.87755,-0.3125,2
-0.89189,-0.55102,-0.55102,0.79167,2
-0.64865,-0.71429,-0.71429,-0.5,2
-0.7027,-0.67347,-0.67347,-0.35417,2
-0.89189,-0.83673,-0.83673,-0.33333,2
-0.89189,-0.87755,-0.87755,-0.5,2
-0.78378,-0.42857,-0.42857,0.5625,2
-0.89189,-0.83673,-0.83673,-0.3125,1
-0.89189,-0.7551,-0.7551,0.041667,2
-0.89189,-0.7551,-0.7551,0.041667,2
-0.94595,-0.87755,-0.87755,-0.3125,2
-0.7027,-0.59184,-0.59184,-0.16667,2
-0.94595,-0.95918,-0.95918,-0.75,2
-0.94595,-0.83673,-0.83673,-0.0625,1
-0.75676,-0.71429,-0.71429,-0.25,1
-0.89189,-0.79592,-0.79592,-0.0625,2
-0.7027,-0.7551,-0.7551,-0.4375,2
-0.75676,-0.67347,-0.67347,-0.10417,2
-0.89189,-0.79592,-0.79592,0.041667,2
-0.89189,-0.7551,-0.7551,0.16667,2
-0.83784,-0.95918,-0.95918,-0.8125,1
-0.89189,-0.7551,-0.7551,0.16667,2
-0.7027,-0.67347,-0.67347,-0.25,2
-0.7027,-0.79592,-0.79592,-0.5,2
-0.94595,-0.95918,-0.95918,-0.70833,2
-0.94595,-0.7551,-0.7551,0.54167,2
-0.7027,-0.79592,-0.79592,-0.47917,2
-0.7027,-0.91837,-0.91837,-0.75,2
-0.89189,-1,-1,-0.95833,2
-0.89189,-1,-1,-0.95833,2
-0.89189,-1,-1,-0.95833,2
-0.89189,-1,-1,-0.95833,2
-0.89189,-1,-1,-0.95833,2
-0.89189,-1,-1,-0.95833,1
-0.89189,-1,-1,-0.95833,2
-0.89189,-1,-1,-0.95833,2
-0.89189,-1,-1,-0.95833,2
-0.89189,-1,-1,-0.95833,2
-0.89189,-1,-1,-0.95833,2
-0.89189,-1,-1,-0.95833,1
-0.89189,-1,-1,-0.95833,1
-0.89189,-1,-1,-0.95833,2
-0.89189,-1,-1,-0.95833,1
-0.89189,-1,-1,-0.95833,1
-0.89189,-1,-1,-0.95833,2
-0.89189,-0.91837,-0.91837,-0.54167,2
-0.89189,-1,-1,-0.95833,2
-0.89189,-1,-1,-0.95833,2
-0.89189,-1,-1,-0.95833,2
-0.89189,-1,-1,-0.95833,1
-0.89189,-1,-1,-0.95833,2
-0.72973,-0.71429,-0.71429,-0.22917,2
-0.62162,-0.7551,-0.7551,-0.5,2
-0.78378,-0.63265,-0.63265,0.27083,2
-0.7027,-0.91837,-0.91837,-0.72917,2
-0.89189,-0.95918,-0.95918,-0.75,2
-0.94595,-0.87755,-0.87755,-0.14583,2
-0.78378,-0.67347,-0.67347,0.16667,2
-0.78378,-0.71429,-0.71429,0.041667,1
-0.7027,-0.14286,-0.14286,1,2
-0.89189,-0.91837,-0.91837,-0.52083,1
-0.7027,-0.34694,-0.34694,0.60417,1
-0.75676,-0.95918,-0.95918,-0.8125,2
-0.89189,-0.83673,-0.83673,-0.083333,2
-0.7027,-0.55102,-0.55102,0.16667,2
-0.81081,-0.55102,-0.55102,0.75,2
-0.7027,-0.95918,-0.95918,-0.8125,2
-0.7027,-0.95918,-0.95918,-0.8125,2
-0.7027,-0.95918,-0.95918,-0.8125,2
-0.94595,-0.79592,-0.79592,0.52083,2
-0.7027,-0.71429,-0.71429,-0.1875,1
-0.7027,-0.91837,-0.91837,-0.70833,1
-0.67568,-0.5102,-0.5102,0.1875,2
-0.94595,-0.91837,-0.91837,-0.3125,2
-0.56757,-0.71429,-0.71429,-0.45833,2
-0.7027,-0.7551,-0.7551,-0.27083,2
-0.89189,-0.91837,-0.91837,-0.45833,2
-0.67568,-0.55102,-0.55102,0.16667,2
-0.89189,-0.87755,-0.87755,-0.1875,2
-0.7027,-0.46939,-0.46939,0.47917,1
-0.94595,-0.95918,-0.95918,-0.5625,2
-0.94595,-0.91837,-0.91837,-0.25,1
-0.89189,-0.83673,-0.83673,0.16667,2
-0.89189,-0.87755,-0.87755,-0.14583,1
-0.91892,-0.95918,-0.95918,-0.5625,2
-0.7027,-0.71429,-0.71429,-0.083333,2
-0.89189,-0.7551,-0.7551,0.66667,2
-0.64865,-0.87755,-0.87755,-0.60417,2
-0.56757,-0.59184,-0.59184,-0.20833,2
-0.56757,-0.7551,-0.7551,-0.45833,2
-0.81081,-0.95918,-0.95918,-0.70833,2
-0.89189,-0.83673,-0.83673,0.16667,2
-0.89189,-0.83673,-0.83673,0.16667,2
-0.89189,-0.87755,-0.87755,-0.083333,2
-0.62162,-0.5102,-0.5102,0.14583,2
-0.89189,-0.91837,-0.91837,-0.33333,2
-0.62162,-0.30612,-0.30612,0.58333,2
-0.7027,-0.71429,-0.71429,-0.041667,2
-0.62162,-0.38776,-0.38776,0.41667,2
-0.62162,-0.87755,-0.87755,-0.58333,1
-0.62162,-0.83673,-0.83673,-0.5,2
-0.78378,-0.95918,-0.95918,-0.70833,2
-0.7027,-0.83673,-0.83673,-0.35417,2
-0.7027,-0.95918,-0.95918,-0.75,2
-0.89189,-0.95918,-0.95918,-0.5625,2
-0.75676,-0.95918,-0.95918,-0.70833,1
-0.62162,-0.83673,-0.83673,-0.45833,1
-0.62162,-0.91837,-0.91837,-0.64583,1
-0.62162,-0.87755,-0.87755,-0.5625,1
-0.56757,-0.55102,-0.55102,0,2
-0.7027,-0.87755,-0.87755,-0.45833,2
-0.7027,-0.83673,-0.83673,-0.3125,2
-0.7027,-0.83673,-0.83673,-0.3125,2
-0.94595,-0.87755,-0.87755,0.41667,2
-0.62162,-0.83673,-0.83673,-0.45833,2
-0.62162,-0.95918,-0.95918,-0.75,2
-0.62162,-0.95918,-0.95918,-0.75,2
-0.62162,-0.95918,-0.95918,-0.75,2
-0.62162,-0.95918,-0.95918,-0.75,2
-0.62162,-0.95918,-0.95918,-0.75,2
-0.62162,-0.95918,-0.95918,-0.75,2
-0.94595,-0.91837,-0.91837,0.041667,2
-0.62162,-0.79592,-0.79592,-0.33333,2
-0.7027,-0.83673,-0.83673,-0.27083,1
-0.89189,-0.83673,-0.83673,0.5,2
-0.7027,-0.91837,-0.91837,-0.5625,2
-0.56757,-0.87755,-0.87755,-0.5625,2
-0.56757,-0.91837,-0.91837,-0.64583,2
-0.7027,-0.83673,-0.83673,-0.25,2
-0.7027,-0.95918,-0.95918,-0.70833,2
-0.67568,-0.67347,-0.67347,0.20833,2
-0.75676,-1,-1,-0.85417,2
-0.75676,-1,-1,-0.85417,2
-0.89189,-0.95918,-0.95918,-0.4375,2
-0.7027,-0.95918,-0.95918,-0.6875,2
-0.62162,-0.87755,-0.87755,-0.5,2
-0.7027,-0.67347,-0.67347,0.45833,1
-0.7027,-0.83673,-0.83673,-0.1875,2
-0.59459,-0.38776,-0.38776,0.66667,2
-0.75676,-0.83673,-0.83673,0.020833,1
-0.7027,-0.87755,-0.87755,-0.33333,2
-0.62162,-0.71429,-0.71429,0,1
-0.56757,-0.7551,-0.7551,-0.25,2
-0.62162,-0.95918,-0.95918,-0.70833,2
-0.94595,-0.95918,-0.95918,-0.1875,2
-0.62162,-0.38776,-0.38776,1,2
-0.62162,-0.87755,-0.87755,-0.45833,1
-0.56757,-0.7551,-0.7551,-0.22917,2
-0.62162,-0.7551,-0.7551,-0.0625,2
-0.56757,-0.79592,-0.79592,-0.3125,2
-0.56757,-0.79592,-0.79592,-0.3125,1
-0.7027,-0.7551,-0.7551,0.25,1
-0.56757,-0.95918,-0.95918,-0.70833,2
-0.56757,-0.91837,-0.91837,-0.60417,1
-0.7027,-0.91837,-0.91837,-0.45833,2
-0.7027,-0.7551,-0.7551,0.29167,2
-0.7027,-1,-1,-0.8125,1
-0.75676,-0.91837,-0.91837,-0.33333,2
-0.62162,-0.87755,-0.87755,-0.41667,2
-0.37838,0.5102,0.5102,1,2
-0.7027,-0.79592,-0.79592,0.16667,2
-0.7027,-1,-1,-0.8125,2
-0.7027,-1,-1,-0.8125,2
-0.7027,-1,-1,-0.8125,2
-0.7027,-1,-1,-0.8125,2
-0.7027,-1,-1,-0.8125,2
-0.7027,-1,-1,-0.8125,2
-0.7027,-1,-1,-0.8125,2
-0.7027,-1,-1,-0.8125,2
-0.7027,-0.95918,-0.95918,-0.60417,2
-0.7027,-0.83673,-0.83673,0,2
-0.7027,-0.95918,-0.95918,-0.60417,2
-0.56757,-0.87755,-0.87755,-0.45833,2
-0.89189,-0.95918,-0.95918,-0.1875,2
-0.56757,-0.79592,-0.79592,-0.20833,2
-0.62162,-0.91837,-0.91837,-0.5,2
-0.75676,-0.95918,-0.95918,-0.5,2
-0.43243,-0.38776,-0.38776,0.29167,2
-0.62162,-0.79592,-0.79592,0.020833,2
-0.7027,-0.95918,-0.95918,-0.54167,2
-0.89189,-0.91837,-0.91837,0.4375,2
-0.43243,-0.5102,-0.5102,0.14583,2
-0.7027,-0.79592,-0.79592,0.4375,2
-0.62162,-0.95918,-0.95918,-0.60417,1
-0.37838,-0.42857,-0.42857,0.14583,2
-0.62162,-0.87755,-0.87755,-0.25,2
-0.7027,-0.95918,-0.95918,-0.5,2
-0.56757,-0.83673,-0.83673,-0.20833,1
-0.89189,-0.95918,-0.95918,0.020833,1
-0.62162,-0.91837,-0.91837,-0.39583,2
-0.89189,-0.95918,-0.95918,0.041667,2
-0.75676,-0.87755,-0.87755,0.3125,2
-0.62162,-0.87755,-0.87755,-0.20833,2
-0.7027,-0.91837,-0.91837,-0.20833,1
-0.62162,-0.83673,-0.83673,0,2
-0.62162,-1,-1,-0.75,2
-0.62162,-1,-1,-0.75,2
-0.62162,-1,-1,-0.75,2
-0.62162,-1,-1,-0.75,2
-0.62162,-1,-1,-0.75,2
-0.62162,-1,-1,-0.75,2
-0.62162,-1,-1,-0.75,2
-0.62162,-1,-1,-0.75,2
-0.62162,-0.7551,-0.7551,0.45833,2
-0.62162,-1,-1,-0.75,2
-0.62162,-1,-1,-0.75,2
-0.75676,-0.91837,-0.91837,0.041667,2
-0.62162,-0.7551,-0.7551,0.47917,2
-0.7027,-0.87755,-0.87755,0.16667,2
-0.7027,-0.87755,-0.87755,0.1875,2
-0.89189,-0.95918,-0.95918,0.1875,2
-0.7027,-0.87755,-0.87755,0.22917,2
-0.56757,-0.87755,-0.87755,-0.20833,2
-0.56757,-0.63265,-0.63265,0.8125,2
-0.43243,-0.95918,-0.95918,-0.60417,1
-0.43243,-0.91837,-0.91837,-0.5,2
-0.56757,-0.71429,-0.71429,0.54167,2
-0.43243,-0.91837,-0.91837,-0.5,1
-0.51351,-0.95918,-0.95918,-0.5625,2
-0.37838,-0.83673,-0.83673,-0.35417,2
-0.37838,-0.71429,-0.71429,-0.083333,2
-0.56757,-0.91837,-0.91837,-0.33333,2
-0.62162,-0.83673,-0.83673,0.29167,2
-0.62162,-0.91837,-0.91837,-0.1875,2
-0.56757,-1,-1,-0.70833,2
-0.56757,-1,-1,-0.70833,2
-0.56757,-1,-1,-0.70833,2
-0.56757,-1,-1,-0.70833,2
-0.56757,-1,-1,-0.70833,2
-0.56757,-1,-1,-0.70833,2
-0.56757,-1,-1,-0.70833,2
-0.56757,-0.87755,-0.87755,-0.10417,2
-0.56757,-1,-1,-0.70833,2
-0.56757,-1,-1,-0.70833,2
-0.56757,-1,-1,-0.70833,2
-0.56757,-1,-1,-0.70833,2
-0.56757,-1,-1,-0.70833,2
-0.56757,-0.95918,-0.95918,-0.5,2
-0.43243,-0.95918,-0.95918,-0.5625,2
-0.56757,-0.95918,-0.95918,-0.47917,2
-0.43243,-0.95918,-0.95918,-0.5625,2
-0.43243,-0.95918,-0.95918,-0.5625,2
-0.62162,-0.87755,-0.87755,0.14583,2
-0.56757,-0.83673,-0.83673,0.20833,2
-0.37838,-0.95918,-0.95918,-0.5625,2
-0.62162,-0.83673,-0.83673,0.5,2
-0.37838,-0.91837,-0.91837,-0.45833,2
-0.56757,-0.91837,-0.91837,-0.20833,2
-0.75676,-0.95918,-0.95918,0.041667,2
-0.75676,-0.95918,-0.95918,0.041667,2
-0.56757,-0.7551,-0.7551,0.77083,1
-0.62162,-0.87755,-0.87755,0.29167,2
-0.62162,-0.95918,-0.95918,-0.3125,2
-0.56757,-0.7551,-0.7551,0.89583,2
-0.43243,-0.95918,-0.95918,-0.52083,2
-0.62162,-0.91837,-0.91837,0.041667,2
-0.37838,-0.46939,-0.46939,0.89583,2
-0.51351,-0.71429,-0.71429,0.9375,2
-0.56757,-0.91837,-0.91837,-0.083333,2
-0.7027,-0.91837,-0.91837,0.54167,2
-0.7027,-0.95918,-0.95918,0.041667,2
-0.7027,-0.91837,-0.91837,0.54167,2
-0.37838,-0.55102,-0.55102,0.75,2
-0.43243,-0.91837,-0.91837,-0.3125,2
-0.37838,-0.95918,-0.95918,-0.5,2
-0.37838,-0.95918,-0.95918,-0.5,2
-0.37838,-0.71429,-0.71429,0.29167,2
-0.56757,-0.91837,-0.91837,0,2
-0.37838,-0.91837,-0.91837,-0.35417,2
-0.43243,-0.91837,-0.91837,-0.25,2
-0.37838,-0.95918,-0.95918,-0.45833,2
-0.43243,-1,-1,-0.60417,2
-0.43243,-1,-1,-0.60417,2
-0.43243,-1,-1,-0.60417,2
-0.43243,-1,-1,-0.60417,2
-0.43243,-1,-1,-0.60417,2
-0.43243,-1,-1,-0.60417,2
-0.43243,-1,-1,-0.60417,2
-0.43243,-1,-1,-0.60417,2
-0.43243,-1,-1,-0.60417,2
-0.43243,-1,-1,-0.60417,1
-0.43243,-1,-1,-0.60417,2
-0.43243,-1,-1,-0.60417,2
-0.43243,-0.83673,-0.83673,0.20833,2
-0.37838,-0.87755,-0.87755,-0.10417,2
-0.43243,-0.87755,-0.87755,0.041667,2
-0.40541,-1,-1,-0.58333,1
-0.7027,-0.95918,-0.95918,0.41667,2
-0.37838,-0.83673,-0.83673,0.16667,2
-0.37838,-0.91837,-0.91837,-0.20833,2
-0.37838,-0.91837,-0.91837,-0.1875,2
-0.62162,-0.91837,-0.91837,0.6875,2
-0.43243,-0.95918,-0.95918,-0.3125,2
-0.2973,-0.83673,-0.83673,-0.020833,1
-0.37838,-0.79592,-0.79592,0.41667,2
-0.37838,-1,-1,-0.5625,2
-0.37838,-1,-1,-0.5625,2
-0.37838,-1,-1,-0.5625,2
-0.37838,-1,-1,-0.5625,2
-0.37838,-1,-1,-0.5625,2
-0.37838,-1,-1,-0.5625,2
-0.37838,-1,-1,-0.5625,2
-0.37838,-1,-1,-0.5625,2
-0.37838,-0.87755,-0.87755,0.0625,2
-0.43243,-0.79592,-0.79592,0.75,2
-0.37838,-0.91837,-0.91837,-0.041667,2
-0.43243,-0.95918,-0.95918,-0.1875,2
-0.43243,-0.91837,-0.91837,0.29167,2
-0.56757,-0.95918,-0.95918,0.41667,2
-0.43243,-0.91837,-0.91837,0.41667,2
-0.37838,-0.87755,-0.87755,0.77083,2
-0.37838,-0.91837,-0.91837,0.8125,2
-0.37838,-0.95918,-0.95918,0.77083,2
-0.054054,-0.91837,-0.91837,0.29167,2
0.027027,-1,-1,-0.25,2
0.027027,-1,-1,-0.25,2
0.081081,-1,-1,-0.20833,2
1,-1,-1,0.5,2
-0.94595,0.71429,0.71429,0.75,1
-0.83784,-0.14286,-0.14286,-0.45833,1
-0.94595,0.34694,0.34694,0.5625,1
-0.94595,0.7551,0.7551,1,2
-1,0.020408,0.020408,0.54167,1
-0.94595,0.63265,0.63265,1,1
-0.91892,-0.18367,-0.18367,-0.16667,1
-0.94595,-0.59184,-0.59184,-0.5625,2
-0.94595,-0.18367,-0.18367,0.041667,1
-0.94595,-0.5102,-0.5102,-0.375,1
-0.89189,-0.87755,-0.87755,-0.95833,1
-0.94595,-0.59184,-0.59184,-0.5,2
-0.94595,-0.59184,-0.59184,-0.45833,2
-0.91892,-0.46939,-0.46939,-0.3125,2
-0.89189,-0.38776,-0.38776,-0.25,1
-0.89189,-0.79592,-0.79592,-0.75,2
-0.91892,-0.83673,-0.83673,-0.79167,1
-0.89189,0.30612,0.30612,1,1
-0.91892,-0.63265,-0.63265,-0.35417,1
-0.89189,-0.63265,-0.63265,-0.45833,1
-0.94595,-0.59184,-0.59184,-0.20833,1
-0.94595,-0.59184,-0.59184,-0.1875,1
-0.89189,-0.5102,-0.5102,-0.22917,1
-0.97297,-0.63265,-0.63265,-0.14583,1
-0.89189,-0.67347,-0.67347,-0.45833,2
-0.94595,-0.87755,-0.87755,-0.8125,2
-0.94595,-0.83673,-0.83673,-0.70833,1
-0.94595,-0.42857,-0.42857,0.29167,2
-0.86486,-0.061224,-0.061224,0.60417,2
-0.94595,-0.79592,-0.79592,-0.58333,1
-0.89189,-0.83673,-0.83673,-0.70833,1
-0.94595,-0.87755,-0.87755,-0.75,1
-0.89189,-0.71429,-0.71429,-0.45833,2
-0.94595,-0.87755,-0.87755,-0.75,2
-0.94595,-0.79592,-0.79592,-0.5,2
-0.89189,-0.83673,-0.83673,-0.70833,1
-0.94595,-0.7551,-0.7551,-0.375,1
-0.94595,-0.79592,-0.79592,-0.5,1
-0.94595,-0.71429,-0.71429,-0.25,1
-0.94595,-0.95918,-0.95918,-0.95833,1
-0.94595,-0.79592,-0.79592,-0.45833,1
-0.94595,-0.63265,-0.63265,0.041667,2
-0.89189,-0.38776,-0.38776,0.41667,1
-0.89189,-0.95918,-0.95918,-0.95833,1
-0.97297,-0.46939,-0.46939,0.9375,2
-0.89189,-0.95918,-0.95918,-0.95833,1
-0.81081,-0.46939,-0.46939,-0.041667,2
-0.94595,-0.91837,-0.91837,-0.8125,2
-0.94595,-0.55102,-0.55102,0.41667,1
-0.89189,-0.7551,-0.7551,-0.375,1
-0.89189,-0.87755,-0.87755,-0.70833,2
-0.94595,-0.79592,-0.79592,-0.3125,1
-0.89189,-0.79592,-0.79592,-0.45833,1
-0.94595,-0.91837,-0.91837,-0.75,2
-0.94595,-0.87755,-0.87755,-0.5625,2
-0.89189,-0.87755,-0.87755,-0.66667,2
-0.86486,-0.79592,-0.79592,-0.45833,2
-0.89189,-0.79592,-0.79592,-0.41667,2
-0.62162,-0.83673,-0.83673,-0.75,2
-0.91892,-0.71429,-0.71429,0,2
-0.89189,-0.59184,-0.59184,0.29167,1
-0.89189,-0.67347,-0.67347,0.041667,2
-0.89189,-0.38776,-0.38776,1,1
-0.81081,-0.63265,-0.63265,-0.0625,2
-0.89189,-0.46939,-0.46939,0.75,2
-0.94595,-0.67347,-0.67347,0.52083,2
-0.89189,-0.79592,-0.79592,-0.3125,2
-0.89189,-0.67347,-0.67347,0.10417,2
-0.89189,-0.79592,-0.79592,-0.3125,1
-0.94595,-0.79592,-0.79592,-0.10417,2
-0.94595,-0.79592,-0.79592,-0.0625,2
-0.89189,-0.95918,-0.95918,-0.85417,2
-0.94595,-0.95918,-0.95918,-0.8125,1
-0.94595,-0.95918,-0.95918,-0.8125,2
-0.94595,-0.95918,-0.95918,-0.8125,1
-0.89189,-0.79592,-0.79592,-0.25,1
-0.91892,-0.87755,-0.87755,-0.4375,1
