0.33646,-0.68682,0.97318,0.97204,0.93952,-0.3971,-0.85639,0.54632,-0.63417,-0.84229,1
0.29628,-0.93218,0.95859,0.91989,0.46389,-0.074091,-0.85007,-0.61624,-0.73251,-0.82545,1
0.29641,-0.82337,0.95865,0.94111,0.51788,-0.4722,-0.98081,0.54691,-0.78574,-0.97999,1
0.29772,-0.80983,0.9664,0.95221,0.46492,0.52548,-0.85007,-0.39444,-0.72835,-0.82545,1
0.23327,-0.87634,0.95283,0.93296,0.30386,-0.48352,-0.93502,-0.24014,-0.75049,-0.93413,1
0.29703,-0.84636,0.96059,0.94934,0.48904,-0.52259,-0.85007,-0.62834,-0.77265,-0.82545,1
-0.11933,-0.89336,0.92561,0.92204,-0.47655,0.079716,-0.94139,-0.17028,-0.8841,-0.88162,1
0.19125,-0.88005,0.94705,0.922,0.30075,-0.23931,-0.95895,0.072548,-0.80849,-0.95583,1
0.27924,-0.95476,0.94677,0.89923,0.38279,-0.7845,-0.96725,-0.65337,-0.78897,-0.96676,1
1,-0.73918,0.94932,0.9611,0.65002,-0.13512,-0.67949,-0.099103,-0.77761,-0.67546,1
0.23652,-0.84856,0.94748,0.93583,0.089287,-0.41255,-0.98973,0.15955,-0.78507,-0.98883,1
0.24287,-0.89894,0.95865,0.92534,0.42359,-0.72166,-0.91874,-0.33571,-0.754,-0.9175,1
0.30052,-0.71645,0.96039,0.97094,0.47911,0.34789,-0.91497,1,-0.7612,-0.90166,1
0.29518,-0.67948,0.96227,0.97375,0.44719,-0.52746,-0.77285,0.62582,-0.65836,-0.74182,1
0.26909,-0.79828,0.95796,0.95137,0.40008,0.057545,-0.96874,0.19533,-0.74953,-0.96367,1
0.25688,-0.7808,0.96352,0.95496,0.22025,-0.35609,-0.95401,0.45251,-0.74442,-0.95113,1
0.29632,-0.73959,0.96289,0.96438,0.43889,-0.023676,-0.9655,0.65381,-0.74772,-0.96238,1
0.23776,-0.78451,0.95315,0.95361,0.37363,0.017959,-0.85085,0.69863,-0.77463,-0.8463,1
0.27805,-0.71292,0.96097,0.96652,0.41711,-0.41853,-0.98661,0.28497,-0.64362,-0.98345,1
0.33918,-0.72716,0.94588,0.96232,0.27365,-0.49193,-0.93967,-0.11067,-0.66151,-0.93884,1
0.28867,-0.6726,0.96276,0.97705,0.40194,-0.32239,-0.98087,0.85881,-0.73932,-0.97409,1
0.15528,-0.79984,0.95055,0.95255,-0.10741,-0.78741,-0.97422,-0.15596,-0.68206,-0.96346,1
-0.05412,-0.88642,0.91836,0.89468,-1,-0.077238,-0.95503,0.76686,-0.87855,-0.95503,1
0.29846,-0.83968,0.95339,0.94342,0.34215,0.30033,-0.99012,-0.13561,-0.70069,-0.98946,1
-0.33314,-0.92362,0.88616,0.89117,0.1682,0.22035,-0.96145,-0.090539,-0.90473,-0.94337,1
0.2937,-0.5794,0.96859,0.97839,0.29387,-0.43269,-0.8246,0.29662,-0.52165,-0.78994,2
0.29749,-0.68443,0.96403,0.96917,0.38809,-0.40718,-0.92601,0.21465,-0.6253,-0.89974,2
0.32378,-0.75607,0.95867,0.96044,0.33693,-0.27883,-0.9093,0.45841,-0.72732,-0.89612,2
0.29659,-0.66524,0.96597,0.97498,0.48187,-0.40956,-0.89425,0.57874,-0.66135,-0.8785,2
0.30402,-0.73592,0.97125,0.9641,0.55877,0.12274,-0.93751,0.44768,-0.67316,-0.93248,2
0.29987,-0.72092,0.96571,0.96311,0.50112,-0.43858,-0.94651,-0.083918,-0.70074,-0.90007,2
0.29658,-0.91541,0.96743,0.93284,0.42448,-0.52496,-0.9071,-0.66337,-0.67831,-0.8793,2
0.29954,-0.70189,0.96601,0.96443,0.46546,0.13225,-0.93273,-0.13854,-0.6924,-0.86035,2
0.30399,-0.58207,0.96127,0.97822,0.48071,-0.039701,-0.82276,0.29594,-0.47429,-0.7916,2
0.29832,-0.76648,0.96536,0.95839,0.46204,0.22401,-0.8976,0.57525,-0.71269,-0.89512,2
0.28401,-0.55622,0.9607,0.97593,0.18124,-0.60956,-0.60577,0.069039,-0.45663,-0.49688,2
0.31704,-0.73159,0.97891,0.96128,0.70816,-0.39084,-0.85324,-0.22123,-0.51364,-0.82535,2
0.30099,-0.78108,0.96187,0.95538,0.51921,-0.48602,-0.82358,0.032599,-0.70164,-0.77372,2
0.29484,-0.77571,0.95926,0.95618,0.40943,0.16562,-0.95312,0.4618,-0.77258,-0.93856,2
0.29784,-0.75848,0.9629,0.95991,0.47458,-0.15195,-0.90988,0.43605,-0.73813,-0.89595,2
0.29022,-0.78126,0.96615,0.95539,0.44187,-0.56999,-0.92613,-0.00083983,-0.70924,-0.90505,2
0.29597,-0.74234,0.95993,0.9619,0.40359,0.3075,-0.95897,0.18224,-0.77255,-0.92497,2
0.30127,-0.66895,0.97456,0.97213,0.53324,-0.40568,-0.93164,0.3527,-0.63535,-0.9266,2
0.30838,-0.64924,0.97907,0.96879,0.69007,-0.14807,-0.76255,-0.081953,-0.43013,-0.75611,2
0.26985,-0.72511,0.9602,0.96471,0.28495,-0.59003,-0.91988,0.25557,-0.71896,-0.88031,2
0.29047,-0.74339,0.96788,0.96142,0.43865,-0.23156,-0.93162,0.1006,-0.72313,-0.91553,2
0.29296,-0.83279,0.96681,0.95282,0.45329,-0.61897,-0.95183,-0.76456,-0.56979,-0.8897,2
0.30009,-0.87326,0.96833,0.9386,0.55278,-0.39775,-0.85859,-0.40537,-0.72515,-0.82639,2
0.25441,-0.86323,0.95476,0.93373,0.22865,-0.43301,-0.97731,-0.049243,-0.77563,-0.97526,2
0.29978,-0.62961,0.9773,0.96848,0.54251,-0.18458,-0.84581,-0.19392,-0.60005,-0.79127,2
0.25634,-0.42175,0.96706,0.98406,0.44177,-0.36333,-0.6486,0.23595,-0.60473,-0.6391,2
0.30878,-0.70266,0.96981,0.97143,0.66114,0.10789,-0.85007,0.73618,-0.6894,-0.82545,2
0.30394,-0.33103,0.97466,0.97843,0.52911,-0.63744,-0.84482,-0.1212,-0.3342,-0.70909,2
0.28776,-0.73163,0.97291,0.96151,0.53197,-0.4219,-0.85007,-0.17768,-0.52598,-0.82545,2
0.31493,-0.64753,0.97503,0.96865,0.70901,-0.11975,-0.87036,-0.10182,-0.60767,-0.76748,2
0.29958,-0.75483,0.96657,0.95884,0.39092,-0.58316,-0.93408,-0.25731,-0.66802,-0.8906,2
0.30268,-0.69202,0.96573,0.96657,0.51075,-0.16695,-0.94533,0.012955,-0.5735,-0.92911,2
0.29562,-0.40928,0.96348,0.99077,0.46976,-0.54908,-0.59067,0.53826,-0.34591,-0.55568,2
0.30314,-0.62446,0.98199,0.97109,0.55841,-0.37287,-0.79949,-0.019358,-0.38701,-0.77488,2
0.30166,-0.73106,0.96602,0.96199,0.56219,-0.11477,-0.95064,-0.097492,-0.53412,-0.94711,2
0.30545,-0.36178,0.97603,0.98663,0.5204,-0.48577,-0.42369,0.27722,-0.47454,-0.18791,2
0.29642,-0.67394,0.97256,0.96732,0.45747,-0.18707,-0.85007,-0.062309,-0.66476,-0.82545,2
0.26211,-0.73441,0.96835,0.96108,0.53332,-0.30919,-0.87867,-0.20922,-0.64438,-0.79203,2
0.31823,-0.78781,0.97145,0.95528,0.7843,0.023301,-0.94443,-0.47083,-0.64491,-0.8903,2
0.29345,-0.81139,0.96326,0.95078,0.5194,-0.41399,-0.96891,-0.21633,-0.72559,-0.95323,2
0.29591,-0.75784,0.96257,0.96071,0.40622,-0.37103,-0.86897,0.74315,-0.75672,-0.86412,2
0.29664,-0.8111,0.96105,0.94996,0.56517,-0.30769,-0.95237,-0.087206,-0.72015,-0.93774,2
0.29611,-0.55618,0.96488,0.97641,0.44848,-0.44564,-0.88712,0.097534,-0.55281,-0.88522,2
0.30499,1,1,0.99822,0.54329,-0.74629,1,0.28764,1,1,2
0.30131,-0.68283,0.97508,0.96592,0.57202,-0.28307,-0.87582,-0.13625,-0.6246,-0.85294,2
0.29904,-0.68012,0.97339,0.97292,0.48125,0.42926,-0.86837,0.54987,-0.63674,-0.86837,2
0.30639,-0.71344,0.9797,0.9643,0.60911,-0.23266,-0.85007,-0.017261,-0.57566,-0.82545,2
0.29587,-0.51932,0.97205,0.98271,0.3968,-0.65153,-0.81723,0.36041,-0.44926,-0.77852,2
0.29077,-0.54391,0.97457,0.98019,0.47055,-0.1196,-0.85007,0.28625,-0.46746,-0.82545,2
0.29644,-0.45213,0.97068,0.9802,0.41962,-0.29222,-0.85007,0.091464,-0.42374,-0.82545,2
0.3348,-0.053853,0.95977,0.99359,0.40964,-0.4187,-0.2361,0.33809,0.17354,-0.2361,2
0.29424,-0.79075,0.95969,0.95247,0.40607,0.017666,-0.85007,0.4283,-0.75257,-0.82545,2
0.30082,-0.79892,0.97035,0.95323,0.49574,-0.013798,-0.89634,-0.27859,-0.6883,-0.85449,2
0.31106,-0.64493,0.97481,0.97304,0.77084,0.24772,-0.77471,0.24246,-0.5106,-0.77161,2
0.30105,-0.65373,0.96762,0.96458,0.5001,-0.57561,-0.77923,-0.41601,-0.28666,-0.71602,2
0.29701,-0.77935,0.96523,0.9552,0.43101,0.33999,-0.85007,0.57859,-0.74411,-0.82545,2
0.3158,-0.72274,0.97525,0.9629,0.64176,0.079277,-0.85007,-0.088442,-0.63795,-0.82545,2
0.30152,-0.81077,0.9652,0.95059,0.4296,0.23213,-0.88369,-0.17092,-0.67805,-0.86881,2
0.33678,-0.42959,0.98812,0.98997,1,0.40782,-0.85007,0.53603,-0.25264,-0.82545,2
0.31312,-0.22304,0.97819,0.99039,0.63066,-0.54994,-0.23226,0.31053,-0.44817,0.039822,2
0.30203,-0.6181,0.97296,0.97254,0.5678,-0.52292,-0.79345,0.059063,-0.5436,-0.73571,2
0.29878,-0.64874,0.97493,0.9642,0.45815,-0.64461,-0.84072,-0.46468,-0.35819,-0.77069,2
0.31517,-0.074048,0.96677,1,0.73426,-0.26822,-0.85007,0.59724,-0.064593,-0.82545,2
0.30071,-0.80904,0.95869,0.95072,0.4098,-0.71321,-0.97186,-0.13782,-0.70073,-0.96194,2
0.3128,-0.054013,0.98698,0.99144,0.6454,-0.16504,-0.12239,0.25486,0.28361,-0.11267,2
0.30399,-0.63381,0.98181,0.97389,0.5979,0.12918,-0.98119,0.24012,-0.48261,-0.98117,2
0.25234,-0.68817,0.95698,0.96229,0.25316,-0.71755,-0.83673,-0.48492,-0.64036,-0.58812,2
0.26316,-0.0027985,0.98268,0.99693,-0.36563,-0.44875,0.2447,0.4424,-0.090823,0.2447,2
0.29872,-0.66777,0.97055,0.96928,0.54551,-0.26624,-0.9024,0.077846,-0.57522,-0.86955,2
0.3024,-0.69393,0.96469,0.96751,0.5023,0.099473,-0.92352,0.13839,-0.6584,-0.88441,2
0.30215,-0.67898,0.97206,0.96813,0.50864,-0.36757,-0.85474,0.05712,-0.64765,-0.82055,2
0.054085,-0.72885,0.93373,0.96461,-0.22576,-0.19768,-0.64021,0.33068,-0.74853,-0.53995,2
0.30028,-0.78801,0.96594,0.95458,0.61456,-0.31713,-0.97248,-0.17596,-0.7005,-0.95889,2
0.312,-0.27088,0.96609,0.98519,0.65274,-0.21868,0.15337,0.12793,0.033605,0.15337,2
0.33756,-0.70287,0.9729,0.96524,0.83191,-0.023164,-0.56009,-0.027392,-0.41966,-0.54949,2
0.32486,0.13102,0.99353,0.99288,0.82369,-0.35564,0.61946,0.24193,0.43281,0.61946,2
